# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.919,0.001,0.020000219345092773,0.0,-2.357947691000002
0.946,-0.005,0.02000260353088379,0.0,-2.357947691000002
0.946,-0.005,0.019999027252197266,0.0,-2.357947691000002
0.489,-0.003,0.019998550415039062,0.0,1.3923445320585912
0.511,0.0,0.019998550415039062,0.0,1.3923445320585912
0.52,0.007,0.019999980926513672,0.0,1.3923445320585912
0.522,0.009,0.020000934600830078,0.0,1.3923445320585912
-0.819,-0.337,0.01999974250793457,0.6961722660292956,0.0
-0.819,-0.337,0.019999265670776367,0.6961722660292956,0.0
-0.588,-0.622,0.020000457763671875,0.6961722660292956,0.0
-0.588,-0.622,0.02000117301940918,0.6961722660292956,0.0
0.715,-0.017,0.01999974250793457,0.0,-1.3923445320585912
0.704,-0.022,0.019999980926513672,0.0,-1.3923445320585912
0.704,-0.022,0.020002126693725586,0.0,-1.3923445320585912
0.705,-0.013,0.01999831199645996,0.0,-1.3923445320585912
0.65,-0.589,0.020000696182250977,0.0,-1.3923445320585912
0.668,-0.568,0.020000219345092773,0.0,-1.3923445320585912
0.764,-0.445,0.019998788833618164,0.6961722660292956,0.0
0.65,-0.571,0.01999974250793457,0.6961722660292956,0.0
0.705,-0.474,0.020000457763671875,0.6961722660292956,0.0
0.634,-0.546,0.020000696182250977,0.6961722660292956,0.0
0.628,-0.506,0.019999980926513672,0.6961722660292956,0.0
0.733,0.017,0.019999027252197266,0.6961722660292956,0.0
0.733,0.017,0.01999974250793457,0.6961722660292956,0.0
0.714,0.004,0.020002126693725586,0.6961722660292956,0.0
0.742,0.062,0.019998788833618164,0.6961722660292956,0.0
0.691,-0.009,0.019998788833618164,0.6961722660292956,0.0
0.671,-0.039,0.020000219345092773,0.6961722660292956,0.0
0.661,-0.037,0.020000934600830078,0.6961722660292956,0.0
0.67,-0.007,0.02000260353088379,0.6961722660292956,0.0
0.65,-0.038,0.019996166229248047,0.6961722660292956,0.0
0.673,-0.01,0.019998550415039062,0.6961722660292956,0.0
0.673,-0.01,0.019954442977905273,0.0,-1.3923445320585912
0.648,-0.019,0.02004718780517578,0.0,-1.3923445320585912
